key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
dm000731,The floor is mostly connected into a few large regions.,The empty space is mostly connected into a few large regions.,000731,Doom2_MAP15_006,0,region,,3.0,,,,
dm000732,The map has a single large floor region with only a few separated pockets.,The map has a single large empty region with only a few separated pockets.,000732,Doom2_MAP15_007,0,region,,1.0,,,,
dm000733,The map has very few disconnected floor regions.,The map has very few disconnected empty regions.,000733,Doom2_MAP15_008,0,region,,3.0,,,,
dm000734,The map forms one large connected floor area with only a few separated regions.,The map forms one large connected empty area with only a few separated regions.,000734,Doom2_MAP15_009,0,region,,1.0,,,,
dm000735,The dungeon has very few disconnected floor areas.,The map has very few disconnected passable regions.,000735,Doom2_MAP15_010,0,region,,1.0,,,,
dm000736,"The map has very few disconnected floor regions, with most passable space linked together.","The map has very few disconnected passable regions, with most empty and interactive space linked together.",000736,Doom2_MAP15_011,0,region,,3.0,,,,
dm000737,The level has very few disconnected floor regions.,The level has very few disconnected passable regions.,000737,Doom2_MAP15_012,0,region,,3.0,,,,
dm000738,"The map is almost entirely one connected floor region, with only a few separate passable areas.","The map is almost entirely one connected empty region, with only a few separate passable areas.",000738,Doom2_MAP15_013,0,region,,1.0,,,,
dm000739,"The map has very few disconnected floor regions, with most passable space forming one main area.","The map has very few disconnected passable regions, with most walkable space forming one main area.",000739,Doom2_MAP15_014,0,region,,3.0,,,,
dm000740,"The floor forms very few disconnected regions, with only a small amount of separated passable space.","The empty and interactive tiles form very few disconnected regions, with only a small amount of separated passable space.",000740,Doom2_MAP15_015,0,region,,3.0,,,,
dm000741,"The dungeon has very few disconnected floor regions, with the floor mostly forming one large area.","The map has very few disconnected passable regions, with passable space mostly forming one large area.",000741,Doom2_MAP15_016,0,region,,2.0,,,,
dm000742,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000742,Doom2_MAP15_017,0,region,,1.0,,,,
dm000743,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000743,Doom2_MAP15_018,0,region,,1.0,,,,
dm000744,The floor forms one or two broad connected areas with very few separate regions.,The empty space forms one or two broad connected areas with very few separate regions.,000744,Doom2_MAP15_019,0,region,,2.0,,,,
dm000745,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000745,Doom2_MAP15_020,0,region,,1.0,,,,
dm000746,"The map has a few connected floor areas, with the layout mostly linked by open passages.","The map has a few connected empty areas, with the layout mostly linked by open passages.",000746,Doom2_MAP15_021,0,region,,1.0,,,,
dm000747,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000747,Doom2_MAP15_022,0,region,,3.0,,,,
dm000748,"The map has very few disconnected floor areas, with walls leaving one large connected space.","The map has very few disconnected passable regions, with walls leaving one large connected area.",000748,Doom2_MAP15_023,0,region,,2.0,,,,
dm000749,"The dungeon has very few disconnected floor regions, with the walkable space mostly linked together.","The map has very few disconnected passable regions, with the walkable space mostly linked together.",000749,Doom2_MAP15_024,0,region,,3.0,,,,
dm000750,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000750,Doom2_MAP15_025,0,region,,2.0,,,,
dm000751,The dungeon floor forms one large connected area with very few separate regions.,The empty space and interactives form one large connected area with very few separate regions.,000751,Doom2_MAP15_026,0,region,,1.0,,,,
dm000752,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000752,Doom2_MAP15_027,0,region,,2.0,,,,
dm000753,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000753,Doom2_MAP15_028,0,region,,2.0,,,,
dm000754,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000754,Doom2_MAP15_029,0,region,,1.0,,,,
dm000755,The floor forms one large connected area with very few disconnected regions.,The empty space forms one large connected area with very few disconnected regions.,000755,Doom2_MAP15_030,0,region,,1.0,,,,
dm000756,"The floor forms just a few disconnected areas, with the spawn and item mostly isolated.","The empty and interactive space forms just a few disconnected regions, with the collectable mostly isolated.",000756,Doom2_MAP15_031,0,region,,3.0,,,,
dm000757,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000757,Doom2_MAP15_032,0,region,,1.0,,,,
dm000758,"The dungeon has very few disconnected floor regions, with most areas linked together.","The map has very few disconnected passable regions, with most area kept connected.",000758,Doom2_MAP15_033,0,region,,1.0,,,,
dm000759,"The map has somewhat few disconnected passable areas, with the floor split into a small number of regions.","The map has somewhat few disconnected passable areas, with empty space and interactables split into a small number of regions.",000759,Doom2_MAP15_034,0,region,,4.0,,,,
dm000760,The dungeon has somewhat many disconnected floor regions.,The map has somewhat many disconnected passable regions.,000760,Doom2_MAP15_035,0,region,,6.0,,,,
dm000761,"The dungeon has somewhat few disconnected floor areas, with the spawn and items spread across separate regions.","The map has somewhat few disconnected passable regions, with empty space and interactables split into separate areas.",000761,Doom2_MAP15_036,0,region,,4.0,,,,
dm000762,"The dungeon is mostly one connected floor area, with very few separate regions.","The map is mostly one connected empty area, with very few separate regions.",000762,Doom2_MAP16_000,0,region,,1.0,,,,
dm000763,The floor is split into very few disconnected regions.,The passable space is split into very few disconnected regions.,000763,Doom2_MAP16_001,0,region,,2.0,,,,
dm000764,The floor forms one largely connected area with only a few separated pockets.,The empty space forms one largely connected area with only a few separated pockets.,000764,Doom2_MAP16_002,0,region,,2.0,,,,
dm000765,"The map has a very small number of separate floor regions, with most floor space connected.","The map has a very small number of separate passable regions, with most open space connected.",000765,Doom2_MAP16_003,0,region,,2.0,,,,
dm000766,The map has a single broad connected floor area.,The map has a single broad connected empty area.,000766,Doom2_MAP16_004,0,region,,2.0,,,,
dm000767,"The map has very few disconnected floor regions, with most areas linked together.","The map has very few disconnected passable regions, with most areas linked together.",000767,Doom2_MAP16_005,0,region,,3.0,,,,
dm000768,The floor forms very few disconnected regions.,The empty space and interactive tiles form very few disconnected regions.,000768,Doom2_MAP16_006,0,region,,3.0,,,,
dm000769,The dungeon has very few connected floor regions.,The map has very few connected passable regions.,000769,Doom2_MAP16_007,0,region,,1.0,,,,
dm000770,"The map has very few disconnected floor regions, with most floor space forming one main area.","The map has very few disconnected passable regions, with most walkable space forming one main area.",000770,Doom2_MAP16_008,0,region,,2.0,,,,
dm000771,The map has very few connected floor regions.,The map has very few connected passable regions.,000771,Doom2_MAP16_009,0,region,,2.0,,,,
dm000772,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000772,Doom2_MAP16_010,0,region,,3.0,,,,
dm000773,The dungeon has very few disconnected floor areas.,The map has very few disconnected passable regions.,000773,Doom2_MAP16_011,0,region,,3.0,,,,
dm000774,"The floor forms a few large disconnected regions, with isolated spawns and items.","The walkable space forms a few large disconnected regions, with isolated interactive tiles and collectables.",000774,Doom2_MAP16_012,0,region,,1.0,,,,
dm000775,"The floor forms a few large connected areas, with only a couple of separate sections.","The walkable space forms a few large connected regions, with only a couple of separate sections.",000775,Doom2_MAP16_013,0,region,,2.0,,,,
dm000776,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000776,Doom2_MAP16_014,0,region,,2.0,,,,
dm000777,"The dungeon has very few disconnected floor regions, with most walkable space forming one large area.","The map has very few disconnected passable regions, with most passable space forming one large area.",000777,Doom2_MAP16_015,0,region,,1.0,,,,
dm000778,The floor forms one largely connected area with only a few separated sections.,The empty space forms one largely connected area with only a few separated sections.,000778,Doom2_MAP16_016,0,region,,2.0,,,,
dm000779,The dungeon has very few disconnected floor regions.,The map has very few disconnected empty regions.,000779,Doom2_MAP16_017,0,region,,2.0,,,,
dm000780,The dungeon has very few disconnected floor areas.,The map has very few disconnected passable regions.,000780,Doom2_MAP16_018,0,region,,2.0,,,,
dm000781,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000781,Doom2_MAP16_019,0,region,,3.0,,,,
dm000782,The map has somewhat many disconnected floor regions.,The map has somewhat many disconnected empty regions.,000782,Doom2_MAP16_020,0,region,,6.0,,,,
dm000783,The map has very few disconnected floor regions.,The map has very few disconnected empty regions.,000783,Doom2_MAP16_021,0,region,,2.0,,,,
dm000784,The floor forms one mostly connected area with only a few isolated pockets.,The empty space forms one mostly connected area with only a few isolated pockets.,000784,Doom2_MAP16_022,0,region,,2.0,,,,
dm000785,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000785,Doom2_MAP16_023,0,region,,2.0,,,,
dm000786,The floor forms very few disconnected regions.,The empty space and interactive tiles form very few disconnected regions.,000786,Doom2_MAP16_024,0,region,,3.0,,,,
dm000787,"The map has very few disconnected floor regions, with most passable space merged together.","The map has very few disconnected empty regions, with most passable space merged together.",000787,Doom2_MAP16_025,0,region,,2.0,,,,
dm000788,The floor forms a very small number of disconnected areas.,The passable space forms a very small number of disconnected regions.,000788,Doom2_MAP16_026,0,region,,2.0,,,,
dm000789,"The dungeon has only a few separate floor areas, with most spaces connected.","The map has only a few separate walkable regions, with most spaces connected.",000789,Doom2_MAP17_000,0,region,,3.0,,,,
dm000790,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000790,Doom2_MAP17_001,0,region,,2.0,,,,
dm000791,The map has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000791,Doom2_MAP17_002,0,region,,4.0,,,,
dm000792,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000792,Doom2_MAP17_003,0,region,,2.0,,,,
dm000793,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000793,Doom2_MAP17_004,0,region,,3.0,,,,
dm000794,The floor area is split into very few disconnected regions.,The passable space is split into very few disconnected regions.,000794,Doom2_MAP17_005,0,region,,3.0,,,,
dm000795,The floor forms a largely connected area with only a few disconnected pockets.,The empty space forms a largely connected area with only a few disconnected pockets.,000795,Doom2_MAP17_006,0,region,,2.0,,,,
dm000796,The map has very few disconnected floor regions.,"The map has very few disconnected passable regions, with the walkable space mostly united.",000796,Doom2_MAP17_007,0,region,,3.0,,,,
dm000797,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000797,Doom2_MAP17_008,0,region,,1.0,,,,
dm000798,The dungeon has very few connected floor regions.,The map has very few connected passable regions.,000798,Doom2_MAP17_009,0,region,,1.0,,,,
dm000799,"The dungeon has very few disconnected floor regions, with most passable space linked together.","The map has very few disconnected passable regions, with most empty, interactive, and collectable tiles linked together.",000799,Doom2_MAP17_010,0,region,,2.0,,,,
dm000800,"The map has very few connected floor areas, with most space merged into one large region.","The map has very few connected passable regions, with most space merged into one large area.",000800,Doom2_MAP17_011,0,region,,2.0,,,,
dm000801,The map has only a few disconnected floor regions.,The map has only a few disconnected passable regions.,000801,Doom2_MAP17_012,0,region,,1.0,,,,
dm000802,The map is split into a very small number of connected floor regions.,The map is split into a very small number of connected passable regions.,000802,Doom2_MAP17_013,0,region,,2.0,,,,
dm000803,"The dungeon has very few disconnected floor regions, with most floors linked together.","The map has very few disconnected passable regions, with most empty and interactive tiles linked together.",000803,Doom2_MAP17_014,0,region,,1.0,,,,
dm000804,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000804,Doom2_MAP17_015,0,region,,1.0,,,,
dm000805,The floor forms a single large connected area with only a few separate sections.,The walkable space forms a single large connected area with only a few separate sections.,000805,Doom2_MAP17_016,0,region,,1.0,,,,
dm000806,The floor forms one largely connected area with only a few separated sections.,The empty space forms one largely connected area with only a few separated sections.,000806,Doom2_MAP17_017,0,region,,1.0,,,,
dm000807,The dungeon has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000807,Doom2_MAP18_000,0,region,,4.0,,,,
dm000808,"The map has very few disconnected floor regions, with one main area and only small separated pockets.","The map has very few disconnected passable regions, with one main area and only small separated pockets.",000808,Doom2_MAP18_001,0,region,,1.0,,,,
dm000809,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000809,Doom2_MAP18_002,0,region,,1.0,,,,
dm000810,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000810,Doom2_MAP18_003,0,region,,1.0,,,,
dm000811,"The floor forms a few large connected regions, with only a small amount of separation.","The walkable space forms very few connected regions, with only slight separation.",000811,Doom2_MAP18_004,0,region,,1.0,,,,
dm000812,The map has very few connected floor regions.,The map has very few connected passable regions.,000812,Doom2_MAP18_005,0,region,,1.0,,,,
dm000813,The floor area is split into very few disconnected regions.,The walkable space is split into very few disconnected regions.,000813,Doom2_MAP18_006,0,region,,1.0,,,,
dm000814,"The dungeon has very few disconnected floor areas, with the floor mostly forming one connected region.","The map has very few disconnected passable regions, with the empty space mostly forming one connected region.",000814,Doom2_MAP18_007,0,region,,1.0,,,,
dm000815,The floor is split into somewhat few disconnected areas.,The empty space is split into somewhat few disconnected areas.,000815,Doom2_MAP18_008,0,region,,5.0,,,,
dm000816,The map has a few connected floor areas with only a little separation.,The map has a few connected passable regions with only a little separation.,000816,Doom2_MAP18_009,0,region,,1.0,,,,
dm000817,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000817,Doom2_MAP18_010,0,region,,1.0,,,,
dm000818,The level has very few disconnected floor regions.,The level has very few disconnected passable regions.,000818,Doom2_MAP18_011,0,region,,2.0,,,,
dm000819,"The dungeon has very few disconnected floor regions, with most walkable space linked together.","The map has very few disconnected passable regions, with most walkable space linked together.",000819,Doom2_MAP18_012,0,region,,3.0,,,,
dm000820,"The map has very few connected floor regions, with most passable space forming one large area.","The map has very few connected passable regions, with most empty space forming one large area.",000820,Doom2_MAP18_013,0,region,,3.0,,,,
dm000821,The dungeon has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000821,Doom2_MAP18_014,0,region,,4.0,,,,
dm000822,The floor forms just a few large connected regions.,The empty space forms just a few large connected regions.,000822,Doom2_MAP18_015,0,region,,1.0,,,,
dm000823,The floor is split into very few disconnected areas.,The empty space is split into very few disconnected areas.,000823,Doom2_MAP18_016,0,region,,1.0,,,,
dm000824,The floor is split into very few disconnected areas.,The passable space is split into very few disconnected regions.,000824,Doom2_MAP19_000,0,region,,1.0,,,,
dm000825,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000825,Doom2_MAP19_001,0,region,,3.0,,,,
dm000826,The dungeon has very few disconnected floor areas.,The map has very few disconnected passable regions.,000826,Doom2_MAP19_002,0,region,,3.0,,,,
dm000827,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000827,Doom2_MAP19_003,0,region,,3.0,,,,
dm000828,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000828,Doom2_MAP19_004,0,region,,1.0,,,,
dm000829,The floor forms one main connected area with only a few separate sections.,The empty space forms one main connected area with only a few separate sections.,000829,Doom2_MAP19_005,0,region,,2.0,,,,
dm000830,The floor forms somewhat few disconnected areas.,The passable space forms somewhat few disconnected regions.,000830,Doom2_MAP19_006,0,region,,4.0,,,,
dm000831,The floor is split into very few disconnected regions.,"The empty, interactive, and collectable spaces form very few disconnected regions.",000831,Doom2_MAP19_007,0,region,,3.0,,,,
dm000832,The floor forms a very small number of disconnected areas.,The empty and interactive tiles form a very small number of disconnected areas.,000832,Doom2_MAP19_008,0,region,,2.0,,,,
dm000833,The map has somewhat few disconnected floor areas.,The map has somewhat few disconnected passable regions.,000833,Doom2_MAP19_009,0,region,,4.0,,,,
dm000834,"The floor, spawn, and items form one largely connected area with very few disconnected regions.","The empty, interactive, and collectable tiles form one largely connected area with very few disconnected regions.",000834,Doom2_MAP19_010,0,region,,2.0,,,,
dm000835,The floor forms one large connected area with only a few separated sections.,The empty space forms one large connected area with only a few separated sections.,000835,Doom2_MAP19_011,0,region,,2.0,,,,
dm000836,The floor is split into a few disconnected areas.,The empty space is split into a few disconnected areas.,000836,Doom2_MAP19_012,0,region,,5.0,,,,
dm000837,"The map has very few disconnected floor regions, with most areas forming one large connected space.","The map has very few disconnected passable regions, with most areas forming one large connected space.",000837,Doom2_MAP19_013,0,region,,2.0,,,,
dm000838,The dungeon has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000838,Doom2_MAP19_014,0,region,,4.0,,,,
dm000839,The floor forms one largely connected area with only a few separate sections.,The empty space forms one largely connected area with only a few separate sections.,000839,Doom2_MAP19_015,0,region,,1.0,,,,
dm000840,"The floor forms very few disconnected areas, with a mostly continuous layout.","The walkable space forms very few disconnected regions, with a mostly continuous layout.",000840,Doom2_MAP19_016,0,region,,2.0,,,,
dm000841,The dungeon has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000841,Doom2_MAP19_017,0,region,,4.0,,,,
dm000842,The map is dominated by a few connected floor areas.,The map is dominated by a few connected walkable regions.,000842,Doom2_MAP19_018,0,region,,1.0,,,,
dm000843,The map has a very small number of disconnected floor areas.,The map has a very small number of disconnected passable regions.,000843,Doom2_MAP19_019,0,region,,2.0,,,,
dm000844,The dungeon has very few disconnected passable areas.,The map has very few disconnected passable regions.,000844,Doom2_MAP19_020,0,region,,1.0,,,,
dm000845,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000845,Doom2_MAP19_021,0,region,,1.0,,,,
dm000846,The map has very few separate floor regions.,The map has very few separate passable regions.,000846,Doom2_MAP19_022,0,region,,1.0,,,,
dm000847,"The map has very few disconnected floor regions, with floor mostly forming one large connected area.","The map has very few disconnected passable regions, with empty space mostly forming one large connected area.",000847,Doom2_MAP19_023,0,region,,2.0,,,,
dm000848,The dungeon has a few large connected floor regions.,The map has a few large connected passable regions.,000848,Doom2_MAP19_024,0,region,,2.0,,,,
dm000849,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000849,Doom2_MAP19_025,0,region,,2.0,,,,
dm000850,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000850,Doom2_MAP19_026,0,region,,1.0,,,,
dm000851,The map has somewhat few disconnected floor areas.,The map has somewhat few disconnected passable regions.,000851,Doom2_MAP19_027,0,region,,5.0,,,,
dm000852,The floor forms a nearly single connected area with very few separate regions.,The walkable space forms a nearly single connected area with very few separate regions.,000852,Doom2_MAP19_028,0,region,,3.0,,,,
dm000853,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000853,Doom2_MAP19_029,0,region,,3.0,,,,
dm000854,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000854,Doom2_MAP19_030,0,region,,2.0,,,,
dm000855,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000855,Doom2_MAP19_031,0,region,,2.0,,,,
dm000856,"The floor forms a very small number of connected areas, with only a few separate sections.","The walkable space forms a very small number of connected regions, with only a few separate sections.",000856,Doom2_MAP19_032,0,region,,2.0,,,,
dm000857,"The map has very few disconnected passable areas, with floor mostly forming one main region.","The map has very few disconnected passable areas, with empty space mostly forming one main region.",000857,Doom2_MAP19_033,0,region,,2.0,,,,
dm000858,"The floor forms very few disconnected regions, with only a few separate areas linked by doors and spawn points.","The passable space forms very few disconnected regions, with only a few separate areas linked by interactive tiles.",000858,Doom2_MAP19_034,0,region,,2.0,,,,
dm000859,The map is mostly a single connected floor area with only a few separate regions.,The map is mostly one connected empty area with only a few separate regions.,000859,Doom2_MAP20_000,0,region,,3.0,,,,
dm000860,"The map has somewhat few disconnected floor areas, with only a handful of separate regions.","The map has somewhat few disconnected passable regions, with only a handful of separate areas.",000860,Doom2_MAP20_001,0,region,,4.0,,,,
dm000861,The floor layout is split into very few disconnected regions.,The passable space is split into very few disconnected regions.,000861,Doom2_MAP20_002,0,region,,2.0,,,,
dm000862,"The map has very few disconnected floor regions, with only a couple of separate areas linked by doors and stairs.","The map has very few disconnected passable regions, with only a couple of separate areas linked by interactive tiles.",000862,Doom2_MAP20_003,0,region,,3.0,,,,
dm000863,The floor is split into somewhat few disconnected areas.,The walkable space is split into somewhat few disconnected regions.,000863,Doom2_MAP20_004,0,region,,4.0,,,,
dm000864,The floor is split into somewhat few disconnected regions.,The walkable space is split into somewhat few disconnected regions.,000864,Doom2_MAP20_005,0,region,,4.0,,,,
dm000865,The dungeon has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000865,Doom2_MAP20_006,0,region,,5.0,,,,
dm000866,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000866,Doom2_MAP20_007,0,region,,2.0,,,,
dm000867,"The floor forms very few disconnected regions, with most passable space tied together.","The empty space and interactive tiles form very few disconnected regions, with most passable space connected.",000867,Doom2_MAP20_008,0,region,,2.0,,,,
dm000868,The dungeon has very few separate floor regions.,The map has very few separate passable regions.,000868,Doom2_MAP20_009,0,region,,2.0,,,,
dm000869,The dungeon has very few separate floor regions.,The map has very few separate passable regions.,000869,Doom2_MAP20_010,0,region,,3.0,,,,
dm000870,The dungeon has a very small number of disconnected floor regions.,The map has a very small number of disconnected passable regions.,000870,Doom2_MAP20_011,0,region,,2.0,,,,
dm000871,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000871,Doom2_MAP20_012,0,region,,2.0,,,,
dm000872,The floor forms a mostly connected area with only a few separate sections.,The empty space forms a mostly connected area with only a few separate sections.,000872,Doom2_MAP20_013,0,region,,1.0,,,,
dm000873,"The map has very few disconnected floor regions, with only a small amount of separation.","The map has very few disconnected passable regions, with only a small amount of separation.",000873,Doom2_MAP20_014,0,region,,3.0,,,,
dm000874,The floor is split into a few disconnected areas.,The walkable space is split into a few disconnected regions.,000874,Doom2_MAP20_015,0,region,,4.0,,,,
dm000875,The map has very few connected floor regions.,The map has very few connected passable regions.,000875,Doom2_MAP20_016,0,region,,2.0,,,,
dm000876,"The map has very few disconnected floor regions, with floor areas mostly joined into one main space.","The map has very few disconnected passable regions, with passable space mostly merged into one main area.",000876,Doom2_MAP20_017,0,region,,2.0,,,,
dm000877,The map has very few disconnected floor regions.,"The map has very few disconnected passable regions, with mostly one connected empty area.",000877,Doom2_MAP20_018,0,region,,2.0,,,,
dm000878,The map has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000878,Doom2_MAP20_019,0,region,,5.0,,,,
dm000879,The floor forms very few disconnected regions in this map.,The empty and interactive space forms very few disconnected regions in this map.,000879,Doom2_MAP20_020,0,region,,2.0,,,,
dm000880,The map has somewhat many disconnected floor regions.,The map has somewhat many disconnected passable regions.,000880,Doom2_MAP20_021,0,region,,6.0,,,,
dm000881,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000881,Doom2_MAP20_022,0,region,,3.0,,,,
dm000882,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000882,Doom2_MAP20_023,0,region,,1.0,,,,
dm000883,The floor forms a few large disconnected areas.,The walkable space forms a few large disconnected regions.,000883,Doom2_MAP20_024,0,region,,3.0,,,,
dm000884,The FLOOR forms very few disconnected areas.,The empty space forms very few disconnected regions.,000884,Doom2_MAP20_025,0,region,,2.0,,,,
dm000885,The map is split into somewhat many disconnected floor regions.,The map is split into somewhat many disconnected passable regions.,000885,Doom2_MAP20_026,0,region,,7.0,,,,
dm000886,The floor forms one large connected area with only a few isolated sections.,The empty space forms one large connected area with only a few isolated sections.,000886,Doom2_MAP20_027,0,region,,2.0,,,,
dm000887,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000887,Doom2_MAP20_028,0,region,,3.0,,,,
dm000888,"The map has very few disconnected walkable regions, with the FLOOR laid out in one largely continuous area.","The map has very few disconnected passable regions, with empty space forming one largely continuous area.",000888,Doom2_MAP20_029,0,region,,2.0,,,,
dm000889,"The map has very few disconnected floor regions, with a mostly contiguous layout.","The map has very few disconnected passable regions, with a mostly contiguous layout.",000889,Doom2_MAP21_000,0,region,,1.0,,,,
dm000890,The dungeon has very few separate floor regions.,The map has very few separate passable regions.,000890,Doom2_MAP21_001,0,region,,1.0,,,,
dm000891,The floor is split into very few disconnected regions.,The walkable area is split into very few disconnected regions.,000891,Doom2_MAP21_002,0,region,,3.0,,,,
dm000892,The floor forms a mostly connected area with only a few separate sections.,The empty space forms a mostly connected area with only a few separate sections.,000892,Doom2_MAP21_003,0,region,,2.0,,,,
dm000893,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000893,Doom2_MAP21_004,0,region,,2.0,,,,
dm000894,The dungeon has very few disconnected floor areas.,The map has very few disconnected passable regions.,000894,Doom2_MAP21_005,0,region,,3.0,,,,
dm000895,The map has very few disconnected floor areas.,The map has very few disconnected passable regions.,000895,Doom2_MAP21_006,0,region,,1.0,,,,
dm000896,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000896,Doom2_MAP21_007,0,region,,1.0,,,,
dm000897,"The map has very few disconnected floor areas, with most passable space in one main region.","The map has very few disconnected passable regions, with most empty and interactive space in one main region.",000897,Doom2_MAP21_008,0,region,,1.0,,,,
dm000898,"The map has very few disconnected floor regions, with most passable space linked together.","The map has very few disconnected walkable regions, with most passable space linked together.",000898,Doom2_MAP21_009,0,region,,2.0,,,,
dm000899,The map has very few disconnected FLOOR regions.,The map has very few disconnected passable regions.,000899,Doom2_MAP21_010,0,region,,1.0,,,,
dm000900,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000900,Doom2_MAP21_011,0,region,,3.0,,,,
dm000901,"The map has very few connected floor areas, with only a small number of separate regions.","The map has very few connected passable areas, with only a small number of separate regions.",000901,Doom2_MAP21_012,0,region,,1.0,,,,
dm000902,"The map has very few connected floor areas, with the walkable space mostly forming a single region.","The map has very few connected passable regions, with the walkable space mostly forming a single area.",000902,Doom2_MAP21_013,0,region,,2.0,,,,
dm000903,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000903,Doom2_MAP21_014,0,region,,1.0,,,,
dm000904,"The map has very few disconnected floor regions, with most passable space forming a small number of large areas.","The map has very few disconnected passable regions, with most empty, interactive, and collectable space forming a small number of large areas.",000904,Doom2_MAP22_000,0,region,,3.0,,,,
dm000905,The floor forms only a few disconnected regions.,The empty space forms only a few disconnected regions.,000905,Doom2_MAP22_001,0,region,,1.0,,,,
dm000906,"The map has very few disconnected regions of floor, spawn, and item tiles.","The map has very few disconnected regions of empty, interactive, and collectable tiles.",000906,Doom2_MAP22_002,0,region,,2.0,,,,
dm000907,The map has very few disconnected floor regions.,The map has very few disconnected empty regions.,000907,Doom2_MAP22_003,0,region,,1.0,,,,
dm000908,The map has very few disconnected floor regions.,The map has very few disconnected passable regions.,000908,Doom2_MAP22_004,0,region,,2.0,,,,
dm000909,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000909,Doom2_MAP23_000,0,region,,2.0,,,,
dm000910,The map has somewhat few disconnected floor regions.,The map has somewhat few disconnected passable regions.,000910,Doom2_MAP23_001,0,region,,5.0,,,,
dm000911,The floor is split into somewhat few disconnected regions.,The empty space is split into somewhat few disconnected regions.,000911,Doom2_MAP23_002,0,region,,5.0,,,,
dm000912,The floor is divided into somewhat few disconnected regions.,The empty space is divided into somewhat few disconnected regions.,000912,Doom2_MAP23_003,0,region,,5.0,,,,
dm000913,"The floor is split into somewhat few disconnected regions, with a few doors linking them.","The passable area is split into somewhat few disconnected regions, with a few interactive tiles linking them.",000913,Doom2_MAP23_004,0,region,,4.0,,,,
dm000914,The dungeon has somewhat few disconnected floor areas.,The map has somewhat few disconnected passable regions.,000914,Doom2_MAP23_005,0,region,,4.0,,,,
dm000915,"The floor forms very few disconnected areas, with most sections split by walls.","The walkable space forms very few disconnected regions, with most areas split by walls.",000915,Doom2_MAP23_006,0,region,,3.0,,,,
dm000916,The dungeon has very few disconnected floor regions.,The map has very few disconnected passable regions.,000916,Doom2_MAP23_007,0,region,,2.0,,,,
dm000917,"The map has very few disconnected floor regions, with most passable space linked together.","The map has very few disconnected passable regions, with most empty and interactive space linked together.",000917,Doom2_MAP23_008,0,region,,2.0,,,,
dm000918,"The map has very few disconnected floor regions, with one main area.","The map has very few disconnected passable regions, with one main area.",000918,Doom2_MAP23_009,0,region,,2.0,,,,
