x,y,z,game,type,text,source_index,reward_enum,condition_value,quantized_bin
-7.14959716796875,15.288448333740234,4.5185675621032715,dungeon,state,"For a Dungeon map, few treasures are scattered about.",10363,4,11.0,3
6.281123161315918,3.2430849075317383,-26.6512508392334,dungeon,state,This Dungeon level has marginally separate walkable areas appear.,3480,0,1.0,1
1.0588127374649048,19.035369873046875,-10.231754302978516,dungeon,state,This Dungeon level has bats are scattered throughout the map.,15038,3,10.0,3
-2.4296035766601562,15.118906021118164,-0.027842490002512932,dungeon,state,"For a Dungeon map, treasures are moderately plentiful.",16306,4,12.0,4
2.938145637512207,21.28043556213379,-9.68894100189209,dungeon,state,"Playing Dungeon, numerous bats fill the map.",13369,3,21.0,6
7.9870405197143555,16.08910369873047,6.1856255531311035,dungeon,state,"Playing Dungeon, the map has a moderately restricted path.",8979,1,30.0,3
-5.832468032836914,10.874488830566406,4.343847751617432,dungeon,state,This Dungeon level has treasures are plentiful here.,14700,4,20.0,7
8.768335342407227,12.562744140625,6.726250648498535,dungeon,state,"Within Dungeon, the traversable space is moderately condensed.",16349,1,29.0,3
-2.9200894832611084,14.572285652160645,2.702803134918213,dungeon,state,"In Dungeon, little treasure appears here.",18870,4,11.0,3
-5.6660966873168945,17.10409164428711,0.18729540705680847,dungeon,state,"In Dungeon, some treasures are scattered about.",16195,4,9.0,2
6.802733421325684,20.37666893005371,-8.529799461364746,dungeon,state,This Dungeon level has bats are abundant here.,8648,3,63.0,7
-1.3136166334152222,12.65583610534668,1.2226588726043701,dungeon,state,This Dungeon level has treasures appear moderately.,14949,4,12.0,4
3.857856035232544,20.7680721282959,-6.90053129196167,dungeon,state,"In Dungeon, numerous bats crowd the map.",19767,3,19.0,6
1.0873500108718872,0.5650901794433594,-23.494945526123047,dungeon,state,This Dungeon level has a marginal number of empty regions.,1341,0,1.0,1
10.689126014709473,18.940458297729492,9.046794891357422,dungeon,state,"Playing Dungeon, the map has a fairly long path.",18985,1,39.0,5
-1.7176958322525024,13.69165325164795,1.897071123123169,dungeon,state,"In Dungeon, the map has plenty of treasures.",17566,4,14.0,5
4.050787925720215,3.489320993423462,-30.35589599609375,dungeon,state,"Within Dungeon, few disconnected walkable zones.",216,0,1.0,1
-1.5068515539169312,12.018481254577637,1.4542075395584106,dungeon,state,This Dungeon level has treasures are abundant.,10534,4,22.0,7
2.813364267349243,4.733694076538086,-29.128183364868164,dungeon,state,This Dungeon level has few separate areas exist here.,82,0,1.0,1
8.91854476928711,14.80510425567627,7.2130818367004395,dungeon,state,"Playing Dungeon, a moderately condensed traversable layout.",11508,1,32.0,3
4.9276838302612305,2.098039388656616,-30.479562759399414,dungeon,state,"In Dungeon, few separate walkable zones appear here.",1811,0,1.0,1
-5.712761878967285,17.337509155273438,1.3929396867752075,dungeon,state,This Dungeon level has treasures are marginal here.,16081,4,7.0,1
2.4428296089172363,21.597633361816406,-8.451972007751465,dungeon,state,"In Dungeon, few bats are scattered about.",9627,3,9.0,3
0.5042322874069214,22.21036720275879,-9.35528564453125,dungeon,state,This Dungeon level has the map has a moderate amount of bats.,19375,3,10.0,3
-2.1412999629974365,22.874032974243164,-7.626886367797852,dungeon,state,"In Dungeon, bats are sparse here.",14756,3,6.0,1
-8.463704109191895,17.09891700744629,-11.028833389282227,dungeon,state,"In Dungeon, few bats are present.",9036,3,4.0,1
-5.042130470275879,15.410232543945312,1.3685898780822754,dungeon,state,"For a Dungeon map, treasures are fairly common here.",11870,4,11.0,3
-5.053524971008301,13.970348358154297,3.211184024810791,dungeon,state,This Dungeon level has treasures are sparse.,9907,4,8.0,1
3.08962345123291,0.604529857635498,-28.597309112548828,dungeon,state,This Dungeon level has few separate passable areas appear.,1306,0,1.0,1
8.000864028930664,14.894344329833984,8.883007049560547,dungeon,state,"Within Dungeon, the level has a very long path.",16920,1,45.0,6
-5.242293357849121,15.973782539367676,1.2748920917510986,dungeon,state,This Dungeon level has a few treasures are scattered around.,12466,4,11.0,3
4.021620273590088,1.3388614654541016,-23.471582412719727,dungeon,state,This Dungeon level has moderate disconnected areas appear.,1010,0,3.0,3
10.566734313964844,15.081160545349121,7.9331440925598145,dungeon,state,"Within Dungeon, the map has a moderately restricted path.",17663,1,30.0,3
-2.084648847579956,12.26029109954834,2.3574094772338867,dungeon,state,This Dungeon level has treasures are somewhat abundant.,18142,4,11.0,3
2.623931407928467,21.072038650512695,-10.441450119018555,dungeon,state,"For a Dungeon map, bats are scattered everywhere.",11515,3,21.0,6
10.441068649291992,13.28918743133545,5.319850921630859,dungeon,state,"Playing Dungeon, extensive traversable paths dominate.",14141,1,59.0,7
-0.7042564749717712,20.52242088317871,-9.909557342529297,dungeon,state,"Playing Dungeon, limited bats are scattered throughout the map.",15822,3,8.0,2
1.7064086198806763,19.107471466064453,-10.446125030517578,dungeon,state,"In Dungeon, bats are fairly scattered.",13333,3,14.0,4
0.10330396145582199,21.46662139892578,-8.8427734375,dungeon,state,"In Dungeon, reasonable bats fill the dungeon.",10812,3,14.0,4
-1.157858967781067,11.715221405029297,2.516010284423828,dungeon,state,"For a Dungeon map, few treasures appear here.",16596,4,8.0,1
4.004570007324219,20.34532356262207,-9.988663673400879,dungeon,state,"Within Dungeon, bats are moderately common here.",16906,3,11.0,4
-1.7047549486160278,19.99391746520996,-9.509379386901855,dungeon,state,"In Dungeon, some bats dot the map.",11452,3,7.0,2
7.704519271850586,17.360933303833008,7.882292747497559,dungeon,state,"Within Dungeon, the path is extremely lengthy.",14027,1,54.0,7
-1.6748273372650146,21.614181518554688,-9.87673282623291,dungeon,state,"Playing Dungeon, bats are marginal here.",16404,3,5.0,1
4.650787830352783,3.457925796508789,-27.57839012145996,dungeon,state,"In Dungeon, few separate passable regions appear here.",669,0,1.0,1
9.582830429077148,19.96466064453125,-8.798852920532227,dungeon,state,This Dungeon level has bats are everywhere.,18917,3,72.0,7
5.133498668670654,3.3941164016723633,-27.938928604125977,dungeon,state,"In Dungeon, marginally fragmented passable regions.",3962,0,1.0,1
2.0240280628204346,0.7748501896858215,-24.294570922851562,dungeon,state,"Playing Dungeon, few separate areas appear here.",2834,0,1.0,1
-2.85738205909729,13.259688377380371,2.63142728805542,dungeon,state,"In Dungeon, treasures are fairly abundant here.",11804,4,14.0,5
-1.0007708072662354,22.61543083190918,-7.84852409362793,dungeon,state,This Dungeon level has few bats appear here.,19318,3,10.0,3
2.5684003829956055,19.278709411621094,-7.564690589904785,dungeon,state,"In Dungeon, bats are reasonably common.",12097,3,12.0,4
1.287833333015442,19.372915267944336,-10.638093948364258,dungeon,state,"In Dungeon, bats are fairly plentiful.",11575,3,18.0,5
10.88043212890625,15.072060585021973,8.219772338867188,dungeon,state,"In Dungeon, the map has a moderately long route.",18790,1,30.0,3
4.1468963623046875,18.284753799438477,-12.86083698272705,dungeon,state,"Playing Dungeon, the map has several bats.",16524,3,9.0,3
7.620117664337158,14.125520706176758,7.867668628692627,dungeon,state,"For a Dungeon map, tiny path through the map.",15390,1,12.0,0
3.3416249752044678,-0.5696989893913269,-24.247793197631836,dungeon,state,"Within Dungeon, many disconnected empty areas scatter the map.",3057,0,33.0,7
-1.8158018589019775,13.571281433105469,-1.6166738271713257,dungeon,state,"In Dungeon, treasures are moderately abundant here.",8092,4,13.0,4
6.580903053283691,20.332019805908203,-9.17790412902832,dungeon,state,"Within Dungeon, bats are plentiful here.",12971,3,72.0,7
5.439618110656738,5.114752769470215,-26.593978881835938,dungeon,state,"For a Dungeon map, marginal separate walkable regions appear.",873,0,1.0,1
-1.8466795682907104,12.6412935256958,-1.400457739830017,dungeon,state,This Dungeon level has treasures are moderately common here.,19744,4,12.0,4
5.205051422119141,3.917465925216675,-26.59878921508789,dungeon,state,"Within Dungeon, few separated walkable zones appear.",3486,0,1.0,1
8.287103652954102,13.261922836303711,6.522963047027588,dungeon,state,"Playing Dungeon, tiny passable path here.",16244,1,11.0,0
10.135427474975586,20.491374969482422,8.756780624389648,dungeon,state,"For a Dungeon map, the map has a reasonable path length.",14653,1,34.0,4
-2.763990640640259,21.723499298095703,-7.778656005859375,dungeon,state,"Playing Dungeon, bats are fairly common.",11869,3,12.0,4
-5.93084716796875,15.40969181060791,3.192429542541504,dungeon,state,"Playing Dungeon, few treasures are present.",15545,4,5.0,0
2.7647080421447754,19.717586517333984,-6.700713157653809,dungeon,state,"Playing Dungeon, bats are somewhat scattered.",19704,3,10.0,3
-6.768253803253174,3.420060873031616,-23.369869232177734,dungeon,state,"For a Dungeon map, several separate walkable areas appear.",379,0,5.0,4
-3.297497510910034,15.815542221069336,-1.0024738311767578,dungeon,state,"For a Dungeon map, some treasures appear throughout.",15027,4,10.0,3
3.874936580657959,2.0932092666625977,-25.362272262573242,dungeon,state,"Within Dungeon, several separate passable regions break the map apart.",1740,0,5.0,4
9.312837600708008,18.60862159729004,5.258969783782959,dungeon,state,"Within Dungeon, a fairly long winding path.",19901,1,41.0,5
8.910421371459961,12.638272285461426,6.015018939971924,dungeon,state,"Playing Dungeon, a reasonably long path runs through the map.",9539,1,33.0,4
2.5309009552001953,19.990022659301758,-5.944905757904053,dungeon,state,"In Dungeon, bats are fairly numerous.",14453,3,15.0,5
-2.6949424743652344,15.919464111328125,2.096163749694824,dungeon,state,"In Dungeon, the dungeon contains many treasures.",8038,4,14.0,5
4.856496810913086,5.210389614105225,-26.652795791625977,dungeon,state,This Dungeon level has few separate walkable zones appear here.,2537,0,1.0,1
-4.901454925537109,11.935375213623047,-17.687501907348633,dungeon,state,"In Dungeon, the map is highly fragmented.",620,0,16.0,6
10.641002655029297,17.412519454956055,6.027705192565918,dungeon,state,"Playing Dungeon, moderate traversable path length.",11706,1,36.0,4
6.986142635345459,16.190231323242188,8.535625457763672,dungeon,state,This Dungeon level has the path is extremely lengthy.,19294,1,65.0,7
-2.5150561332702637,23.418434143066406,-7.264459133148193,dungeon,state,"In Dungeon, bats are moderately scattered here.",13842,3,10.0,3
-3.1989517211914062,22.269451141357422,-7.265597820281982,dungeon,state,"In Dungeon, bats are limited here.",14441,3,7.0,2
-1.1694416999816895,13.44349193572998,-0.23935635387897491,dungeon,state,"Within Dungeon, treasures are numerous here.",17488,4,18.0,6
3.714979410171509,1.2451850175857544,-29.837818145751953,dungeon,state,"Playing Dungeon, marginal separate areas appear.",3274,0,1.0,1
3.9751851558685303,-1.2698479890823364,-22.90157127380371,dungeon,state,"Playing Dungeon, few separate areas connect here.",1091,0,1.0,1
5.888960361480713,1.9873241186141968,-27.757240295410156,dungeon,state,"For a Dungeon map, few separate areas exist.",2018,0,1.0,1
4.954912185668945,1.7068109512329102,-27.8902530670166,dungeon,state,This Dungeon level has few separate walkable zones exist.,1142,0,1.0,1
8.636013984680176,12.863763809204102,7.403903961181641,dungeon,state,"For a Dungeon map, a long traversable path winds through the map.",13221,1,46.0,6
6.041046142578125,2.354429244995117,-26.85484504699707,dungeon,state,"For a Dungeon map, marginal separate zones remain.",1978,0,1.0,1
10.883233070373535,19.462247848510742,8.96378231048584,dungeon,state,This Dungeon level has moderately long passable path.,8302,1,36.0,4
0.5077388882637024,20.979564666748047,-9.157293319702148,dungeon,state,"In Dungeon, there is a little bat.",18216,3,9.0,3
10.380477905273438,18.137630462646484,7.163794040679932,dungeon,state,"In Dungeon, the map has a long path.",18371,1,41.0,5
1.1135393381118774,22.35112190246582,-8.589930534362793,dungeon,state,"In Dungeon, some bats are scattered here.",15897,3,10.0,3
2.970834255218506,4.35184383392334,-28.282384872436523,dungeon,state,"In Dungeon, several separate passable regions appear.",2097,0,4.0,3
-6.482980728149414,18.095243453979492,2.555208921432495,dungeon,state,"In Dungeon, few treasures are here.",18178,4,2.0,0
11.162541389465332,13.87758731842041,6.033412933349609,dungeon,state,This Dungeon level has the map has a very long path.,13320,1,47.0,6
4.912116527557373,20.80870246887207,-9.561530113220215,dungeon,state,This Dungeon level has bats are plentiful here.,19920,3,40.0,7
2.0473134517669678,3.077542781829834,-29.376510620117188,dungeon,state,"For a Dungeon map, few disconnected passable regions remain.",3590,0,1.0,1
-0.7682142853736877,22.289148330688477,-9.103690147399902,dungeon,state,"Playing Dungeon, bats are reasonably common here.",17574,3,13.0,4
-1.161696195602417,9.799419403076172,-0.8345321416854858,dungeon,state,"In Dungeon, treasures are numerous.",19221,4,17.0,6
-4.659532070159912,22.557249069213867,-7.163915634155273,dungeon,state,This Dungeon level has bats are rare here.,10140,3,0.0,0
9.129950523376465,17.200889587402344,8.180487632751465,dungeon,state,"In Dungeon, a moderately long route winds through the map.",8946,1,30.0,3
5.841696739196777,3.935753583908081,-29.077180862426758,dungeon,state,"Playing Dungeon, few separate passable regions remain.",1364,0,1.0,1
9.936776161193848,18.65227508544922,4.017402648925781,dungeon,state,"For a Dungeon map, the map has a moderately condensed path.",8213,1,30.0,3
7.170616149902344,20.727581024169922,-7.976767539978027,dungeon,state,"For a Dungeon map, bats are plentiful throughout.",15284,3,99.0,7
8.048521995544434,16.323701858520508,6.365274429321289,dungeon,state,"Playing Dungeon, the map has a moderately restricted path.",15025,1,29.0,3
5.652502536773682,1.282652735710144,-27.32052993774414,dungeon,state,"Within Dungeon, several disconnected walkable areas.",977,0,9.0,4
9.499552726745605,19.946998596191406,-8.813699722290039,dungeon,state,"Within Dungeon, bats are plentiful throughout the dungeon.",18456,3,70.0,7
10.504547119140625,18.549894332885742,9.24221134185791,dungeon,state,This Dungeon level has a moderately condensed layout.,10034,1,30.0,3
-2.1970605850219727,20.430408477783203,-7.693812370300293,dungeon,state,"Within Dungeon, marginal bats appear here.",14576,3,5.0,1
4.692342758178711,2.119750738143921,-28.403770446777344,dungeon,state,This Dungeon level has balanced walkable clusters throughout the map.,2756,0,8.0,4
9.364453315734863,16.3409481048584,4.896298408508301,dungeon,state,"Playing Dungeon, tiny traversable paths span this map.",8904,1,15.0,0
10.533692359924316,19.627796173095703,8.98106575012207,dungeon,state,"For a Dungeon map, the path length is moderate.",15573,1,30.0,3
-2.52500581741333,22.948057174682617,-7.406226634979248,dungeon,state,"Playing Dungeon, few bats appear here.",12633,3,3.0,0
-5.802943229675293,17.31043243408203,0.7448197603225708,dungeon,state,"Within Dungeon, some treasures appear here.",11777,4,9.0,2
-0.04786431044340134,21.46836280822754,-8.602517127990723,dungeon,state,"Playing Dungeon, bats are moderately common here.",11818,3,12.0,4
3.8620400428771973,2.231414794921875,-27.077808380126953,dungeon,state,"Within Dungeon, a few separate walkable zones remain.",1124,0,1.0,1
5.357110500335693,3.213031053543091,-30.372116088867188,dungeon,state,"In Dungeon, marginally separated empty zones.",1362,0,1.0,1
-4.922982692718506,11.843932151794434,3.621425151824951,dungeon,state,"For a Dungeon map, treasures are fairly plentiful.",18975,4,14.0,5
-1.1716842651367188,12.384243965148926,1.5045444965362549,dungeon,state,"Playing Dungeon, treasures are marginal.",17761,4,7.0,1
3.0911524295806885,21.402761459350586,-9.980874061584473,dungeon,state,"Within Dungeon, many bats crowd the dungeon.",13372,3,21.0,6
-2.1742212772369385,10.110620498657227,1.9777494668960571,dungeon,state,"In Dungeon, numerous treasures are scattered here.",18325,4,19.0,6
9.932048797607422,17.541980743408203,7.614208698272705,dungeon,state,"Within Dungeon, a short path spans the map.",12991,1,25.0,2
-8.090248107910156,11.16176986694336,6.307213306427002,dungeon,state,"In Dungeon, treasures are fairly abundant here.",14263,4,15.0,5
3.584778308868408,0.13522560894489288,-21.91136360168457,dungeon,state,"Playing Dungeon, many disconnected empty regions.",3037,0,39.0,7
3.9988865852355957,20.409074783325195,-6.751384735107422,dungeon,state,"Playing Dungeon, many bats crowd the dungeon.",13022,3,18.0,5
-1.6122163534164429,14.952499389648438,-1.835810661315918,dungeon,state,"In Dungeon, reasonable treasures are scattered around.",14469,4,12.0,4
-1.2024949789047241,12.692832946777344,-1.259057641029358,dungeon,state,"Within Dungeon, many treasures are scattered around.",9634,4,17.0,6
3.0187220573425293,2.3705313205718994,-25.774206161499023,dungeon,state,This Dungeon level has many separate passable regions appear.,2919,0,25.0,7
10.189391136169434,12.35614013671875,9.30963134765625,dungeon,state,"Playing Dungeon, tiny traversable path.",16433,1,17.0,0
-1.2367701530456543,11.440674781799316,-0.12446948140859604,dungeon,state,"Playing Dungeon, treasures are numerous here.",8978,4,16.0,6
1.41768217086792,17.42499542236328,-11.285402297973633,dungeon,state,"Playing Dungeon, bats are sparse.",19040,3,4.0,1
10.730445861816406,16.772171020507812,5.778904438018799,dungeon,state,"In Dungeon, the map has a reasonable path length.",13186,1,37.0,4
1.3663748502731323,20.957651138305664,-6.462559700012207,dungeon,state,"For a Dungeon map, bats are fairly common.",12240,3,9.0,3
8.919929504394531,12.659446716308594,5.680263996124268,dungeon,state,This Dungeon level has a short route runs through open space.,19237,1,21.0,1
9.608154296875,19.970333099365234,-8.739055633544922,dungeon,state,"Within Dungeon, bats are abundant throughout.",15550,3,98.0,7
-0.9685643315315247,10.520135879516602,-0.47278890013694763,dungeon,state,"In Dungeon, decent treasures are scattered across the map.",16036,4,14.0,5
3.2803778648376465,19.774768829345703,-8.046762466430664,dungeon,state,"Within Dungeon, numerous bats spread throughout the map.",12468,3,22.0,6
4.6700005531311035,5.588942050933838,-26.74407386779785,dungeon,state,"For a Dungeon map, few separate walkable regions.",99,0,1.0,1
-1.585852861404419,21.364505767822266,-8.064305305480957,dungeon,state,"Playing Dungeon, sparse bats are scattered around.",10966,3,5.0,1
6.5167951583862305,20.569656372070312,-8.480634689331055,dungeon,state,This Dungeon level has bats are abundant here.,12903,3,70.0,7
4.8241801261901855,-1.0172274112701416,-22.31766700744629,dungeon,state,"Within Dungeon, slight separate regions",558,0,4.0,3
7.770816802978516,17.35812759399414,7.922775745391846,dungeon,state,"Within Dungeon, the path is medium-long.",19302,1,44.0,5
-1.7440102100372314,10.203740119934082,-0.5409546494483948,dungeon,state,"In Dungeon, treasures are reasonably abundant here.",12187,4,13.0,4
5.330718517303467,3.1553382873535156,-30.47901153564453,dungeon,state,"Playing Dungeon, few separate areas appear here.",1386,0,1.0,1
11.693807601928711,17.151153564453125,5.468001842498779,dungeon,state,"For a Dungeon map, moderate path length.",8778,1,33.0,4
-0.07609239965677261,22.32052993774414,-9.369213104248047,dungeon,state,"Within Dungeon, some bats are scattered about.",12159,3,7.0,2
1.4579073190689087,17.98946189880371,-11.046607971191406,dungeon,state,This Dungeon level has bats are moderately scattered.,15720,3,10.0,3
7.780770301818848,13.616151809692383,6.201482772827148,dungeon,state,"In Dungeon, the map has limited paths.",12200,1,28.0,3
-2.160909414291382,20.120153427124023,-7.992534637451172,dungeon,state,"Within Dungeon, bats are sparse.",16194,3,5.0,1
4.364617824554443,4.3651604652404785,-29.37118148803711,dungeon,state,"For a Dungeon map, large disconnected walkable regions fill the map.",3026,0,31.0,7
-5.625940322875977,23.00629997253418,-7.056668281555176,dungeon,state,"Within Dungeon, few bats appear here.",15630,3,0.0,0
10.608987808227539,17.629274368286133,8.19268798828125,dungeon,state,"Within Dungeon, very long path length.",13018,1,46.0,6
0.2794637382030487,12.912142753601074,-0.6542987823486328,dungeon,state,"For a Dungeon map, many treasures are scattered here.",15081,4,14.0,5
10.323068618774414,17.73845100402832,4.979368686676025,dungeon,state,"Playing Dungeon, a reasonable path length exists.",12755,1,33.0,4
3.5945591926574707,19.577749252319336,-7.463726043701172,dungeon,state,"For a Dungeon map, bats are plentiful here.",13007,3,16.0,5
1.846957802772522,19.753643035888672,-10.91324520111084,dungeon,state,"For a Dungeon map, bats are fairly abundant.",18198,3,16.0,5
-2.8879024982452393,16.724031448364258,-1.4669198989868164,dungeon,state,"Within Dungeon, treasures are rare here.",17935,4,5.0,0
-4.938743591308594,22.838869094848633,-7.055751323699951,dungeon,state,"Playing Dungeon, bats are rare here.",10170,3,0.0,0
11.974422454833984,12.825695037841797,8.417379379272461,dungeon,state,"Within Dungeon, tiny traversable path.",14614,1,12.0,0
3.6578450202941895,-0.6067631244659424,-24.204235076904297,dungeon,state,"For a Dungeon map, balanced separate regions span the map.",2606,0,9.0,4
-4.288803577423096,15.380529403686523,-1.8140695095062256,dungeon,state,This Dungeon level has few treasures are present.,16808,4,7.0,1
-4.824346542358398,17.271581649780273,0.8291686773300171,dungeon,state,"Playing Dungeon, few treasures appear here.",15150,4,7.0,1
1.926973581314087,-0.4672222137451172,-26.02301025390625,dungeon,state,"Playing Dungeon, many separate walkable zones.",741,0,28.0,7
2.204925775527954,20.126609802246094,-6.358486175537109,dungeon,state,"Within Dungeon, bats are moderately common.",14456,3,12.0,4
2.7970523834228516,4.474240303039551,-29.075031280517578,dungeon,state,"Playing Dungeon, few passable regions appear.",1637,0,1.0,1
4.08936071395874,2.1055400371551514,-27.94985580444336,dungeon,state,"For a Dungeon map, numerous separate passable areas fragment the map.",2204,0,16.0,6
4.099963188171387,19.755027770996094,-7.657426357269287,dungeon,state,"In Dungeon, bats are fairly common throughout.",12780,3,16.0,5
1.9914964437484741,2.597747325897217,-25.475521087646484,dungeon,state,"Playing Dungeon, numerous disconnected areas are present.",3857,0,17.0,6
-3.6100728511810303,15.571518898010254,-2.3507862091064453,dungeon,state,"For a Dungeon map, treasures are rare here.",19555,4,5.0,0
3.515155076980591,20.270822525024414,-11.390541076660156,dungeon,state,"In Dungeon, some bats are scattered around.",17437,3,8.0,2
-1.0174223184585571,13.680570602416992,-1.6741838455200195,dungeon,state,"In Dungeon, treasures are fairly common here.",13810,4,14.0,5
13.197942733764648,11.719735145568848,7.03551721572876,dungeon,state,"For a Dungeon map, nano path length.",15683,1,4.0,0
11.802319526672363,13.033256530761719,7.572661399841309,dungeon,state,"Playing Dungeon, tiny traversable length.",19021,1,10.0,0
11.343579292297363,19.164371490478516,8.58431625366211,dungeon,state,"For a Dungeon map, the map has a short path.",18455,1,26.0,2
9.88082504272461,18.66802406311035,3.8879573345184326,dungeon,state,"Playing Dungeon, moderately condensed passages wind through the map.",12845,1,30.0,3
9.920547485351562,19.962467193603516,-8.770613670349121,dungeon,state,"Within Dungeon, bats are abundant throughout the map.",18968,3,70.0,7
-1.8240119218826294,11.39498233795166,-0.8886946439743042,dungeon,state,"Within Dungeon, treasures are abundant here.",12229,4,20.0,7
1.852502703666687,19.778430938720703,-7.307254791259766,dungeon,state,This Dungeon level has few bats are scattered here.,14432,3,10.0,3
-4.995640754699707,12.248188018798828,3.7321624755859375,dungeon,state,"For a Dungeon map, treasures are marginal across the map.",8277,4,8.0,1
-6.328494548797607,23.15620231628418,-7.44118595123291,dungeon,state,"For a Dungeon map, few bats appear here.",16690,3,0.0,0
-7.9863786697387695,11.015679359436035,6.208870887756348,dungeon,state,"In Dungeon, treasures are limited here.",8233,4,10.0,3
8.284626960754395,15.487390518188477,4.907413005828857,dungeon,state,"For a Dungeon map, very lengthy traversable path.",17750,1,52.0,7
6.6905517578125,-18.716136932373047,11.360650062561035,dungeon,state,"For a Dungeon map, some treasures are scattered here.",8250,4,9.0,2
2.2529094219207764,2.7105300426483154,-26.069210052490234,dungeon,state,"For a Dungeon map, few separate walkable zones exist.",2855,0,1.0,1
4.327744960784912,-1.1630929708480835,-22.714214324951172,dungeon,state,"In Dungeon, several separate areas are connected by passable tiles.",999,0,6.0,4
9.796534538269043,17.989456176757812,8.893491744995117,dungeon,state,"For a Dungeon map, traversable path length is moderately condensed.",8937,1,30.0,3
3.437687397003174,20.158884048461914,-7.154543399810791,dungeon,state,"For a Dungeon map, numerous bats crowd the map.",15511,3,19.0,6
16.917327880859375,13.972663879394531,3.7755677700042725,dungeon,state,"Playing Dungeon, a tiny traversable path spans the map.",19550,1,5.0,0
-6.607641696929932,15.02087688446045,2.3258540630340576,dungeon,state,This Dungeon level has moderate treasures are scattered about.,12975,4,11.0,3
-3.646932601928711,16.37944984436035,0.037321336567401886,dungeon,state,"Playing Dungeon, treasures are limited here.",9382,4,10.0,3
-0.49438929557800293,9.475106239318848,-0.4208763539791107,dungeon,state,This Dungeon level has treasures are plentiful here.,13936,4,24.0,7
4.350347995758057,19.012935638427734,-8.682957649230957,dungeon,state,"Playing Dungeon, bats are reasonably common.",11984,3,13.0,4
2.1427414417266846,0.5490928888320923,-23.73812484741211,dungeon,state,This Dungeon level has large disconnected passable areas spread throughout.,2570,0,39.0,7
9.240321159362793,17.36199378967285,9.027388572692871,dungeon,state,"In Dungeon, a reasonably long path winds through here.",17780,1,35.0,4
11.765880584716797,17.779361724853516,5.203796863555908,dungeon,state,"For a Dungeon map, a very lengthy path spans the map.",13985,1,60.0,7
-1.7273476123809814,12.114331245422363,1.1797704696655273,dungeon,state,"Playing Dungeon, treasures are limited here.",17497,4,10.0,3
3.352705240249634,18.446590423583984,-8.4285249710083,dungeon,state,"Within Dungeon, bats are reasonably common here.",11975,3,12.0,4
7.243557453155518,20.118772506713867,-8.344206809997559,dungeon,state,"In Dungeon, bats are abundant everywhere.",8220,3,106.0,7
-5.554002285003662,22.753053665161133,-7.175237655639648,dungeon,state,"For a Dungeon map, bats are rare.",19386,3,0.0,0
-1.3087197542190552,11.078173637390137,-1.2777632474899292,dungeon,state,"In Dungeon, many treasures are scattered throughout.",8831,4,19.0,6
4.998993873596191,0.12257012724876404,-25.40574836730957,dungeon,state,"Playing Dungeon, moderate disconnected areas appear.",125,0,2.0,2
1.119500756263733,17.573183059692383,-11.420866966247559,dungeon,state,"Playing Dungeon, limited bats appear throughout the map.",16134,3,8.0,2
2.2552762031555176,18.738601684570312,-10.684614181518555,dungeon,state,"Playing Dungeon, moderate bats are scattered around.",14837,3,14.0,4
-1.7564057111740112,21.565176010131836,-8.779251098632812,dungeon,state,"In Dungeon, a few bats appear here.",19277,3,5.0,1
7.286230087280273,15.004683494567871,6.74075984954834,dungeon,state,This Dungeon level has the path is fairly short.,11691,1,27.0,2
8.199052810668945,15.694828033447266,4.7740397453308105,dungeon,state,"Within Dungeon, a long path winds through the level.",11649,1,41.0,5
7.8658952713012695,13.89497184753418,6.669043064117432,dungeon,state,"Within Dungeon, a very short traversable path.",8916,1,13.0,0
-0.8303613066673279,9.457388877868652,0.6451596617698669,dungeon,state,This Dungeon level has many treasures fill the map.,19900,4,17.0,6
-1.2344554662704468,19.41734504699707,-9.905141830444336,dungeon,state,"Playing Dungeon, moderate bats fill the dungeon.",10746,3,12.0,4
10.174083709716797,12.441852569580078,8.95422077178955,dungeon,state,"In Dungeon, traversable path length is moderate and somewhat restricted.",9959,1,31.0,3
-3.2575440406799316,15.081829071044922,-0.4320959150791168,dungeon,state,"Playing Dungeon, treasures are plentiful.",11459,4,14.0,5
3.7705979347229004,1.4111131429672241,-26.458078384399414,dungeon,state,This Dungeon level has some separate walkable areas exist.,930,0,2.0,2
-8.62411117553711,12.397007942199707,7.549395561218262,dungeon,state,"Playing Dungeon, some treasures are scattered here.",10384,4,9.0,2
0.5382557511329651,20.93850326538086,-9.770278930664062,dungeon,state,This Dungeon level has bats are fairly common across the map.,17538,3,15.0,5
3.771204710006714,-0.3640745282173157,-22.682226181030273,dungeon,state,"Within Dungeon, the map is highly partitioned.",578,0,13.0,5
6.593471527099609,2.1986751556396484,-26.313251495361328,dungeon,state,"In Dungeon, a marginally fragmented map.",1985,0,1.0,1
-5.887448787689209,17.26266860961914,1.6121968030929565,dungeon,state,"Within Dungeon, marginal treasures are scattered around.",16300,4,8.0,1
5.867583751678467,20.987043380737305,-8.984465599060059,dungeon,state,"For a Dungeon map, bats are abundant here.",18779,3,70.0,7
2.444611072540283,22.16201400756836,-8.170534133911133,dungeon,state,This Dungeon level has a few bats scatter the empty dungeon.,13935,3,9.0,3
9.711942672729492,16.358610153198242,5.554066181182861,dungeon,state,"For a Dungeon map, the map has a reasonable path length.",15004,1,36.0,4
-5.435349464416504,22.587379455566406,-7.264450550079346,dungeon,state,"In Dungeon, few bats are present.",18887,3,0.0,0
