x,y,game,type,text,source_index,reward_enum,condition_value,quantized_bin
20.329090118408203,43.57950973510742,dungeon,state,"Playing Dungeon, numerous bats cover the map.",17961,3,22.0,6
-21.856815338134766,39.33169937133789,dungeon,state,"Within Dungeon, few separate walkable zones exist.",3295,0,1.0,1
-20.46707534790039,44.473838806152344,dungeon,state,"Playing Dungeon, marginal separate zones.",3799,0,1.0,1
54.36587142944336,43.2838020324707,dungeon,state,"In Dungeon, the map has a fairly long path.",8287,1,43.0,5
14.910062789916992,47.44826889038086,dungeon,state,"Playing Dungeon, bats are moderately scattered.",8070,3,10.0,3
44.32161331176758,45.789337158203125,dungeon,state,"In Dungeon, a moderately long path winds through empty spaces.",15974,1,30.0,3
-10.023629188537598,60.2314338684082,dungeon,state,"For a Dungeon map, treasures are moderately scattered throughout.",12841,4,12.0,4
-17.348159790039062,45.54185104370117,dungeon,state,This Dungeon level has few separate passable zones.,2218,0,1.0,1
-16.202421188354492,67.94932556152344,dungeon,state,"For a Dungeon map, treasures are limited here.",19194,4,9.0,2
18.408203125,47.524330139160156,dungeon,state,"For a Dungeon map, bats are abundant throughout.",17736,3,26.0,7
-10.500391006469727,67.99564361572266,dungeon,state,"Playing Dungeon, several treasures are scattered here.",10768,4,14.0,5
-18.014934539794922,43.61943054199219,dungeon,state,"In Dungeon, few separate passable regions.",3558,0,1.0,1
44.10810089111328,40.55329895019531,dungeon,state,"In Dungeon, the path is short.",9416,1,28.0,3
22.80954360961914,46.81062698364258,dungeon,state,"In Dungeon, bats are moderately common.",14229,3,12.0,4
-22.09242820739746,28.7508544921875,dungeon,state,"In Dungeon, a few disconnected areas are balanced.",1049,0,5.0,4
-7.011620044708252,61.86092758178711,dungeon,state,"Within Dungeon, treasures are plentiful throughout the level.",13828,4,14.0,5
49.48832321166992,41.04062271118164,dungeon,state,"Within Dungeon, very long paths wind through the map.",17238,1,48.0,6
47.25149154663086,40.52370071411133,dungeon,state,"For a Dungeon map, extensive traversable paths fill the map.",11787,1,64.0,7
-35.28947448730469,23.96436882019043,dungeon,state,"For a Dungeon map, balanced separate empty zones.",1040,0,6.0,4
48.9808349609375,47.01700973510742,dungeon,state,This Dungeon level has nano path length.,8216,1,0.0,0
-6.5919599533081055,60.0382194519043,dungeon,state,This Dungeon level has numerous treasures litter the map.,18624,4,16.0,6
45.90119934082031,37.82718276977539,dungeon,state,"For a Dungeon map, the traversable path is moderately long.",18146,1,30.0,3
-16.418121337890625,65.27721405029297,dungeon,state,"Within Dungeon, treasures are sparse here.",12071,4,8.0,1
-20.53960418701172,42.35177993774414,dungeon,state,"For a Dungeon map, marginally split walkable areas.",2351,0,1.0,1
19.734590530395508,51.73611831665039,dungeon,state,"In Dungeon, bats are sparse here.",15933,3,4.0,1
-18.372406005859375,42.6478271484375,dungeon,state,"In Dungeon, moderately fragmented walkable areas.",1437,0,2.0,2
-18.763147354125977,44.67494201660156,dungeon,state,"In Dungeon, few separate walkable zones exist.",251,0,1.0,1
-9.656291961669922,67.39183807373047,dungeon,state,"Playing Dungeon, several treasures are scattered throughout.",8885,4,14.0,5
20.64398193359375,40.21382522583008,dungeon,state,"For a Dungeon map, bats are abundant throughout the map.",15326,3,97.0,7
-8.000950813293457,59.59858703613281,dungeon,state,This Dungeon level has treasures are moderately common.,19798,4,13.0,4
-19.46491241455078,38.866172790527344,dungeon,state,This Dungeon level has many disconnected passable regions.,446,0,27.0,7
53.37349319458008,41.400306701660156,dungeon,state,"For a Dungeon map, the map has a very lengthy path.",11901,1,63.0,7
20.01251220703125,48.64169692993164,dungeon,state,"For a Dungeon map, bats are fairly numerous here.",13677,3,11.0,4
-15.878005027770996,35.74867630004883,dungeon,state,"In Dungeon, heavily partitioned passable areas.",2887,0,11.0,5
20.228748321533203,44.07373046875,dungeon,state,"In Dungeon, many bats fill the map.",15532,3,15.0,5
-18.307939529418945,64.81896209716797,dungeon,state,"Playing Dungeon, limited treasures appear here.",16829,4,9.0,2
-20.695993423461914,47.07114028930664,dungeon,state,"Within Dungeon, a marginal few passable zones are disconnected.",638,0,1.0,1
-15.486577987670898,67.31306457519531,dungeon,state,"For a Dungeon map, treasures are reasonably common.",14904,4,13.0,4
51.497623443603516,42.938533782958984,dungeon,state,"Playing Dungeon, moderate path length.",18670,1,38.0,4
-14.483734130859375,38.85539627075195,dungeon,state,"Playing Dungeon, few separate walkable areas appear.",2344,0,1.0,1
42.257728576660156,39.4183235168457,dungeon,state,"This Dungeon level has tiny, short path throughout.",10977,1,17.0,0
45.0561637878418,40.726898193359375,dungeon,state,"Within Dungeon, tiny path length here.",14356,1,12.0,0
51.77312088012695,39.86285400390625,dungeon,state,"In Dungeon, the map has a moderately condensed path.",12494,1,30.0,3
48.92703628540039,43.23130798339844,dungeon,state,This Dungeon level has the map has limited traversable length.,10721,1,27.0,2
49.53752899169922,45.97943878173828,dungeon,state,This Dungeon level has the map has a moderately restricted path.,8195,1,32.0,3
-9.331991195678711,68.84001159667969,dungeon,state,"Within Dungeon, treasures are fairly plentiful here.",19307,4,14.0,5
45.676055908203125,42.26780700683594,dungeon,state,"In Dungeon, extremely lengthy path.",18560,1,52.0,7
-16.745887756347656,39.72047805786133,dungeon,state,This Dungeon level has extremely fragmented walkable areas fill the map.,2201,0,21.0,7
51.954036712646484,39.87624740600586,dungeon,state,"In Dungeon, a tiny path runs through the map.",16644,1,13.0,0
-16.951541900634766,68.17964172363281,dungeon,state,"In Dungeon, treasures are limited.",18076,4,9.0,2
-17.455644607543945,45.34538269042969,dungeon,state,This Dungeon level has few separate regions appear.,3664,0,1.0,1
-20.567115783691406,70.8957748413086,dungeon,state,"Within Dungeon, few treasures appear here.",9154,4,3.0,0
-16.214813232421875,66.58863830566406,dungeon,state,"In Dungeon, treasures are sparse.",11570,4,7.0,1
-15.919421195983887,36.44023513793945,dungeon,state,"In Dungeon, many disconnected passable areas fill the map.",3621,0,26.0,7
22.642480850219727,47.09115219116211,dungeon,state,"Within Dungeon, bats are fairly scattered throughout.",16972,3,10.0,3
-13.57136058807373,58.39495086669922,dungeon,state,"In Dungeon, treasures are reasonably scattered.",10054,4,12.0,4
19.11833953857422,49.11467742919922,dungeon,state,"In Dungeon, limited bats dot the map.",18039,3,7.0,2
-11.31722640991211,66.98917388916016,dungeon,state,This Dungeon level has treasures are reasonably scattered.,9793,4,13.0,4
-4.801304340362549,62.03923034667969,dungeon,state,"In Dungeon, numerous treasures dot the map.",19346,4,18.0,6
45.92460632324219,43.89585494995117,dungeon,state,"Within Dungeon, the map has a moderately condensed path.",12155,1,30.0,3
-22.042360305786133,42.33375930786133,dungeon,state,This Dungeon level has few separate walkable areas remain.,2347,0,1.0,1
20.966632843017578,42.53757858276367,dungeon,state,"Playing Dungeon, bats are plentiful here.",19893,3,42.0,7
18.5828857421875,55.99375915527344,dungeon,state,"Within Dungeon, few bats are present.",19106,3,2.0,0
43.20188522338867,40.94888687133789,dungeon,state,"For a Dungeon map, tiny traversable path.",17058,1,10.0,0
46.64862823486328,36.261741638183594,dungeon,state,"For a Dungeon map, tiny passable path.",19487,1,6.0,0
-21.734647750854492,41.04179000854492,dungeon,state,"Within Dungeon, few separate passable areas.",1300,0,1.0,1
48.74351119995117,43.24856948852539,dungeon,state,This Dungeon level has the traversable path is moderately long.,17633,1,29.0,3
-17.058732986450195,37.97822189331055,dungeon,state,"In Dungeon, the map has moderate disconnected passable zones.",1882,0,2.0,2
-19.071134567260742,45.37411117553711,dungeon,state,This Dungeon level has a few disconnected regions appear.,232,0,1.0,1
45.8278694152832,43.0798225402832,dungeon,state,This Dungeon level has the map has a moderately condensed path.,17756,1,30.0,3
16.819866180419922,50.03471374511719,dungeon,state,"Playing Dungeon, bats are sparse.",19283,3,5.0,1
18.740795135498047,50.9916877746582,dungeon,state,"Playing Dungeon, bats are sparse here.",14552,3,5.0,1
-7.574033737182617,59.51631546020508,dungeon,state,"Playing Dungeon, treasures are abundant.",18645,4,20.0,7
18.86427116394043,51.330078125,dungeon,state,This Dungeon level has bats are moderately scattered.,19324,3,9.0,3
19.41556167602539,46.66951370239258,dungeon,state,This Dungeon level has some bats dot the dungeon.,15514,3,8.0,2
-20.65669822692871,47.002357482910156,dungeon,state,"In Dungeon, some separate passable regions exist.",2090,0,2.0,2
-16.06398582458496,40.03619384765625,dungeon,state,"In Dungeon, very few separate walkable areas appear here.",1815,0,1.0,1
-13.33076000213623,37.99557876586914,dungeon,state,"In Dungeon, some disconnected areas appear.",2916,0,4.0,3
48.73222351074219,46.325687408447266,dungeon,state,"For a Dungeon map, a long winding path.",18724,1,45.0,6
17.777162551879883,46.53171157836914,dungeon,state,"Within Dungeon, bats are abundant here.",18605,3,45.0,7
18.898866653442383,56.19526290893555,dungeon,state,"Playing Dungeon, few bats appear here.",15236,3,3.0,0
49.04917907714844,43.528724670410156,dungeon,state,"Playing Dungeon, tiny empty path.",15839,1,15.0,0
20.729738235473633,37.27510452270508,dungeon,state,"Playing Dungeon, bats are plentiful.",15606,3,100.0,7
-6.978378772735596,65.39564514160156,dungeon,state,"In Dungeon, many treasures litter the map.",8454,4,17.0,6
53.916648864746094,42.989654541015625,dungeon,state,This Dungeon level has moderately condensed empty path.,10553,1,30.0,3
-22.623151779174805,39.75847625732422,dungeon,state,This Dungeon level has few separate areas.,1228,0,1.0,1
-6.74418306350708,61.417755126953125,dungeon,state,"For a Dungeon map, treasures are plentiful here.",16420,4,25.0,7
-18.15328025817871,44.124271392822266,dungeon,state,"In Dungeon, few separate passable zones appear here.",3639,0,1.0,1
-10.00705337524414,63.71283721923828,dungeon,state,This Dungeon level has treasures are abundant throughout.,12367,4,20.0,7
53.07497787475586,42.29208755493164,dungeon,state,"For a Dungeon map, paths are moderately restricted.",10643,1,30.0,3
-13.93597412109375,63.81108093261719,dungeon,state,"For a Dungeon map, many treasures are scattered throughout.",11864,4,18.0,6
51.51926803588867,45.2346076965332,dungeon,state,"Within Dungeon, extensive traversable paths dominate.",10442,1,52.0,7
20.246641159057617,47.49214553833008,dungeon,state,"Playing Dungeon, bats are reasonably common.",15981,3,11.0,4
15.511293411254883,51.3777961730957,dungeon,state,This Dungeon level has some bats are scattered around.,17203,3,8.0,2
17.84717559814453,52.828575134277344,dungeon,state,This Dungeon level has bats are fairly scattered here.,11275,3,9.0,3
-12.730030059814453,35.3946647644043,dungeon,state,"For a Dungeon map, few disconnected areas.",258,0,1.0,1
-18.86456298828125,68.76651000976562,dungeon,state,"For a Dungeon map, few treasures appear here.",19008,4,4.0,0
15.621597290039062,51.71165466308594,dungeon,state,"Within Dungeon, few bats are scattered here.",13549,3,4.0,1
19.317607879638672,47.09856414794922,dungeon,state,This Dungeon level has bats are fairly scattered.,19740,3,10.0,3
47.79594802856445,37.88330078125,dungeon,state,"Playing Dungeon, long, winding routes connect the map.",9530,1,39.0,5
40.914833068847656,41.0890007019043,dungeon,state,"In Dungeon, the path is somewhat restricted.",13811,1,30.0,3
52.8489990234375,42.04660415649414,dungeon,state,"Within Dungeon, the map has a long path.",18955,1,40.0,5
49.99160385131836,41.38113784790039,dungeon,state,This Dungeon level has the map has a moderately condensed path.,10727,1,31.0,3
-20.79349136352539,47.482418060302734,dungeon,state,This Dungeon level has few separate walkable areas exist.,788,0,1.0,1
48.99076843261719,41.103431701660156,dungeon,state,This Dungeon level has the map has a limited traversable path.,11910,1,27.0,2
-22.707427978515625,41.86185073852539,dungeon,state,This Dungeon level has few separate regions exist.,3097,0,1.0,1
-9.682482719421387,63.230796813964844,dungeon,state,"Within Dungeon, treasures are scattered throughout.",19107,4,14.0,5
43.446739196777344,41.10283660888672,dungeon,state,"Playing Dungeon, large traversable path spans the map.",11505,1,49.0,6
-6.711300849914551,65.3257064819336,dungeon,state,"In Dungeon, some treasures dot the dungeon.",10970,4,9.0,2
45.80816650390625,43.68103790283203,dungeon,state,"Within Dungeon, the map has a long winding path.",10487,1,41.0,5
52.15280532836914,42.21406555175781,dungeon,state,"Playing Dungeon, extensive winding routes.",18676,1,56.0,7
42.04541015625,37.58802795410156,dungeon,state,"In Dungeon, a nano traversable path.",16094,1,11.0,0
-6.508921146392822,61.368896484375,dungeon,state,"Within Dungeon, numerous treasures fill the dungeon.",13960,4,19.0,6
45.88138961791992,37.245994567871094,dungeon,state,"Playing Dungeon, the map has moderate path length.",12075,1,38.0,4
-18.8101806640625,42.92009353637695,dungeon,state,This Dungeon level has a slight scattering of separate passable areas appears.,1670,0,4.0,3
16.943422317504883,46.334407806396484,dungeon,state,"In Dungeon, bats are fairly abundant here.",14079,3,17.0,5
-7.696351051330566,66.09260559082031,dungeon,state,"Playing Dungeon, treasures are moderately scattered throughout.",9781,4,12.0,4
-19.143632888793945,42.76446533203125,dungeon,state,"For a Dungeon map, marginally fragmented passable regions.",769,0,1.0,1
-11.45521354675293,58.04709243774414,dungeon,state,"In Dungeon, moderate treasures are scattered throughout.",18921,4,12.0,4
-5.340217590332031,61.92896270751953,dungeon,state,"Within Dungeon, treasures are plentiful here.",16009,4,22.0,7
-21.126216888427734,42.56852722167969,dungeon,state,"In Dungeon, slightly fragmented empty spaces",3160,0,4.0,3
45.02714157104492,37.818973541259766,dungeon,state,"Within Dungeon, the traversable path is medium-long.",18104,1,39.0,5
20.69725227355957,36.888790130615234,dungeon,state,"For a Dungeon map, bats are abundant here.",14645,3,99.0,7
17.115468978881836,47.137062072753906,dungeon,state,This Dungeon level has bats are plentiful here.,18291,3,16.0,5
20.681365966796875,36.827579498291016,dungeon,state,"Playing Dungeon, bats are abundant throughout.",8732,3,70.0,7
16.28911590576172,49.6490478515625,dungeon,state,"For a Dungeon map, bats are moderately common here.",18243,3,12.0,4
49.237369537353516,42.33171463012695,dungeon,state,"For a Dungeon map, traversable space feels somewhat restricted.",13195,1,32.0,3
21.91415786743164,45.20951843261719,dungeon,state,"In Dungeon, many bats crowd the dungeon.",13875,3,16.0,5
-18.88823127746582,42.61137390136719,dungeon,state,This Dungeon level has few separate passable regions appear.,1438,0,1.0,1
20.324542999267578,52.49370193481445,dungeon,state,"Playing Dungeon, bats are limited here.",19001,3,7.0,2
-20.43217658996582,45.209075927734375,dungeon,state,"Within Dungeon, some separate areas appear here.",3146,0,3.0,3
21.005863189697266,43.95172119140625,dungeon,state,"Playing Dungeon, bats are plentiful here.",19797,3,25.0,7
53.56486511230469,44.37969207763672,dungeon,state,"In Dungeon, the map has a moderately condensed path.",10412,1,30.0,3
21.004865646362305,44.71619415283203,dungeon,state,"For a Dungeon map, moderate bats dot the map.",13037,3,14.0,4
-18.053178787231445,42.275848388671875,dungeon,state,"In Dungeon, few separate walkable areas exist.",824,0,1.0,1
42.75914001464844,38.40499496459961,dungeon,state,"In Dungeon, the traversable path is minimal.",16160,1,20.0,1
-17.615802764892578,43.757110595703125,dungeon,state,This Dungeon level has marginally scattered walkable zones appear.,3657,0,1.0,1
45.835750579833984,37.262630462646484,dungeon,state,This Dungeon level has long traversable routes are common.,15184,1,40.0,5
-9.331226348876953,68.59430694580078,dungeon,state,"In Dungeon, reasonable treasures are scattered throughout.",16628,4,13.0,4
-9.102494239807129,61.70244598388672,dungeon,state,"In Dungeon, few treasures are present.",18193,4,11.0,3
54.061119079589844,29.665931701660156,dungeon,state,"For a Dungeon map, the traversable area is extremely short.",11142,1,8.0,0
-10.732892990112305,61.51749801635742,dungeon,state,"In Dungeon, treasures are scattered across the map.",17641,4,14.0,5
-17.246061325073242,37.5391960144043,dungeon,state,"Within Dungeon, slightly separated passable areas.",2383,0,4.0,3
49.035457611083984,44.06284713745117,dungeon,state,"For a Dungeon map, the map has a limited path.",13099,1,25.0,2
48.20181655883789,41.19926452636719,dungeon,state,This Dungeon level has nano path length.,9332,1,6.0,0
-13.323335647583008,58.352054595947266,dungeon,state,"Within Dungeon, marginal treasures here.",14649,4,8.0,1
-16.39080047607422,38.66081237792969,dungeon,state,"Within Dungeon, scattered passable areas are marginal.",929,0,1.0,1
-22.141067504882812,42.502933502197266,dungeon,state,"In Dungeon, few disconnected passable areas.",1258,0,1.0,1
-12.17180347442627,66.24687957763672,dungeon,state,This Dungeon level has treasures are reasonably scattered throughout.,17908,4,13.0,4
12.901374816894531,42.445796966552734,dungeon,state,"Within Dungeon, bats are reasonably common.",16563,3,13.0,4
-21.949512481689453,43.157108306884766,dungeon,state,"In Dungeon, some passable regions are disconnected.",3798,0,2.0,2
-9.01500415802002,69.4889144897461,dungeon,state,"Within Dungeon, the map has many treasures.",9022,4,15.0,5
-19.774036407470703,70.80372619628906,dungeon,state,"For a Dungeon map, treasures are rare.",16492,4,5.0,0
21.26531982421875,40.15456008911133,dungeon,state,This Dungeon level has bats are abundant.,10362,3,98.0,7
48.436279296875,37.540367126464844,dungeon,state,"In Dungeon, the map has a short path.",17217,1,24.0,2
20.692846298217773,36.89424133300781,dungeon,state,"Within Dungeon, bats are abundant throughout.",9987,3,67.0,7
-19.658166885375977,37.24733352661133,dungeon,state,"Within Dungeon, marginally separate areas.",1333,0,1.0,1
-19.215097427368164,43.89671325683594,dungeon,state,This Dungeon level has moderately connected areas appear here.,770,0,2.0,2
-5.831346035003662,61.73025131225586,dungeon,state,This Dungeon level has many treasures are scattered throughout.,13894,4,19.0,6
20.99685287475586,40.46462631225586,dungeon,state,"Playing Dungeon, bats are abundant here.",15340,3,99.0,7
-20.244606018066406,45.27685546875,dungeon,state,This Dungeon level has barely any separate passable regions appear.,3607,0,1.0,1
-18.8969783782959,62.92353057861328,dungeon,state,"Within Dungeon, treasures are sparse here.",8191,4,8.0,1
-17.715192794799805,66.1013412475586,dungeon,state,"For a Dungeon map, treasures are sparse throughout.",18139,4,8.0,1
42.183197021484375,39.87958526611328,dungeon,state,This Dungeon level has tiny traversable paths throughout the map.,9212,1,12.0,0
45.71825408935547,34.02936935424805,dungeon,state,"Within Dungeon, tiny path through the map.",10220,1,2.0,0
19.366722106933594,59.150146484375,dungeon,state,"Within Dungeon, few bats are present.",16083,3,0.0,0
47.72439956665039,41.81165313720703,dungeon,state,"For a Dungeon map, long traversable paths dominate here.",9368,1,44.0,5
16.96841049194336,52.944332122802734,dungeon,state,This Dungeon level has marginal bats are scattered here.,12013,3,5.0,1
-8.355624198913574,59.80715560913086,dungeon,state,"In Dungeon, many treasures scatter the dungeon.",13442,4,16.0,6
47.237735748291016,41.376548767089844,dungeon,state,"For a Dungeon map, minimal path length.",15432,1,21.0,1
19.184139251708984,65.02490234375,dungeon,state,"In Dungeon, few bats are present.",9114,3,0.0,0
42.70575714111328,38.223182678222656,dungeon,state,"In Dungeon, the map has a moderate path length.",8045,1,37.0,4
19.679393768310547,45.5380973815918,dungeon,state,"Within Dungeon, bats are moderately common.",13082,3,13.0,4
-14.150424003601074,59.24881362915039,dungeon,state,"In Dungeon, treasures are sparse.",14691,4,6.0,1
41.54044723510742,38.515098571777344,dungeon,state,"In Dungeon, the map has a reasonable path length.",9686,1,35.0,4
-16.931901931762695,65.32859802246094,dungeon,state,"Within Dungeon, treasures are sparse throughout the dungeon.",12445,4,7.0,1
42.03384017944336,38.61506652832031,dungeon,state,"Within Dungeon, tiny passable path.",18847,1,15.0,0
-14.229723930358887,35.928279876708984,dungeon,state,This Dungeon level has a small few separate regions remain connected.,1159,0,1.0,1
17.065013885498047,47.216041564941406,dungeon,state,"Within Dungeon, bats are fairly common here.",18141,3,16.0,5
-8.384705543518066,59.74137496948242,dungeon,state,"For a Dungeon map, the map has a little treasure.",15428,4,11.0,3
48.68302917480469,38.97104263305664,dungeon,state,"Within Dungeon, the map has limited path length.",11724,1,26.0,2
19.66958999633789,54.973690032958984,dungeon,state,"Playing Dungeon, limited bats roam the dungeon.",10725,3,7.0,2
-8.456902503967285,66.60230255126953,dungeon,state,"Within Dungeon, treasures are fairly abundant.",8933,4,15.0,5
-33.735050201416016,60.95299530029297,dungeon,state,"For a Dungeon map, treasures are sparse.",9970,4,6.0,1
-10.423922538757324,65.60806274414062,dungeon,state,"Playing Dungeon, treasures are sparse here.",12355,4,6.0,1
45.287010192871094,34.86907196044922,dungeon,state,"Playing Dungeon, the map has an extensive route.",17447,1,65.0,7
21.162322998046875,47.35312271118164,dungeon,state,"Playing Dungeon, some bats scatter the dungeon.",15475,3,7.0,2
-10.606431007385254,66.54141998291016,dungeon,state,"For a Dungeon map, moderate treasures are scattered here.",13208,4,12.0,4
-17.236127853393555,41.22314453125,dungeon,state,This Dungeon level has highly fragmented passable regions.,2149,0,16.0,6
16.441614151000977,49.906864166259766,dungeon,state,"For a Dungeon map, bats are sparse.",17922,3,6.0,1
41.91543960571289,38.37477493286133,dungeon,state,"In Dungeon, a tiny traversable path spans the map.",10187,1,6.0,0
-9.122350692749023,68.44988250732422,dungeon,state,This Dungeon level has some treasures are scattered here.,15201,4,9.0,2
17.122346878051758,48.34053039550781,dungeon,state,"Playing Dungeon, bats are slightly scattered throughout.",14954,3,10.0,3
18.639036178588867,54.067893981933594,dungeon,state,"In Dungeon, bats are sparse here.",17371,3,5.0,1
18.711387634277344,44.279788970947266,dungeon,state,"For a Dungeon map, bats are reasonably scattered throughout.",14351,3,12.0,4
46.394004821777344,34.41221237182617,dungeon,state,"For a Dungeon map, the route is fairly short.",19120,1,25.0,2
48.17924499511719,42.609806060791016,dungeon,state,"In Dungeon, the map has a moderately condensed path.",14911,1,32.0,3
52.32107925415039,42.06856155395508,dungeon,state,"For a Dungeon map, traversable space feels moderate and restricted.",10040,1,30.0,3
-19.97627067565918,69.94204711914062,dungeon,state,"For a Dungeon map, treasures are rare here.",19612,4,1.0,0
-19.311628341674805,68.73088073730469,dungeon,state,This Dungeon level has few treasures are scattered here.,16814,4,4.0,0
19.715543746948242,47.459716796875,dungeon,state,"In Dungeon, bats are everywhere.",19875,3,40.0,7
17.985458374023438,45.362518310546875,dungeon,state,"For a Dungeon map, bats are abundant here.",11338,3,18.0,5
-9.905529975891113,63.73976135253906,dungeon,state,"Playing Dungeon, treasures are plentiful here.",10108,4,15.0,5
41.44343185424805,37.82572555541992,dungeon,state,"Within Dungeon, tiny path network.",16166,1,14.0,0
44.54802703857422,45.60795593261719,dungeon,state,This Dungeon level has the traversable route is very lengthy.,13799,1,52.0,7
19.630863189697266,57.41078567504883,dungeon,state,This Dungeon level has bats are rare.,8097,3,3.0,0
-18.673036575317383,62.67403793334961,dungeon,state,This Dungeon level has some treasures are scattered around.,14307,4,9.0,2
43.21576690673828,40.07963180541992,dungeon,state,"For a Dungeon map, short traversable routes.",12371,1,28.0,3
20.675622940063477,36.78139877319336,dungeon,state,"Playing Dungeon, bats are abundant throughout.",14681,3,100.0,7
-16.534990310668945,43.32216262817383,dungeon,state,This Dungeon level has a few separate walkable areas remain.,131,0,1.0,1
-15.53234577178955,40.3482666015625,dungeon,state,"Playing Dungeon, passable regions are marginally scattered.",1979,0,1.0,1
-20.012672424316406,46.87694549560547,dungeon,state,"In Dungeon, marginally separated passable regions.",85,0,1.0,1
-20.223125457763672,44.379268646240234,dungeon,state,"Within Dungeon, few separate areas appear here.",451,0,1.0,1
48.679046630859375,46.32838439941406,dungeon,state,"In Dungeon, traversable paths feel moderately restricted.",10424,1,32.0,3
-11.887055397033691,68.28345489501953,dungeon,state,"For a Dungeon map, treasures are sparse here.",10735,4,7.0,1
19.77742576599121,53.4530029296875,dungeon,state,"Playing Dungeon, moderate bats scatter the dungeon.",11665,3,11.0,4
17.71988296508789,54.95232391357422,dungeon,state,"In Dungeon, a few bats dot the dungeon.",8776,3,9.0,3
-18.07568359375,39.04781723022461,dungeon,state,"In Dungeon, few separate areas appear here.",1281,0,1.0,1
44.01588439941406,42.91676712036133,dungeon,state,"In Dungeon, a very short path runs through here.",12629,1,23.0,1
-68.53947448730469,45.812477111816406,dungeon,state,This Dungeon level has few separate passable regions appear.,352,0,4.0,3
48.52775573730469,41.07512664794922,dungeon,state,"In Dungeon, path length is moderately restricted.",17759,1,30.0,3
-19.940332412719727,43.22794723510742,dungeon,state,"In Dungeon, few separate walkable zones remain.",1423,0,1.0,1
-13.600605964660645,36.089725494384766,dungeon,state,"Within Dungeon, several separate regions appear throughout the map.",2800,0,6.0,4
14.401375770568848,44.09605407714844,dungeon,state,This Dungeon level has many bats cover the dungeon.,17496,3,15.0,5
19.452430725097656,58.579681396484375,dungeon,state,"Within Dungeon, bats are rare here.",15633,3,0.0,0
42.45677947998047,43.63790512084961,dungeon,state,"Playing Dungeon, nano path through open areas.",16196,1,13.0,0
-13.73513126373291,35.873573303222656,dungeon,state,"Playing Dungeon, a few disconnected passable areas remain.",535,0,4.0,3
48.6888427734375,45.302101135253906,dungeon,state,"Within Dungeon, lengthy route spans the map.",12839,1,53.0,7
16.530506134033203,53.55253219604492,dungeon,state,"For a Dungeon map, some bats are scattered about.",17673,3,8.0,2
51.20922088623047,42.18225860595703,dungeon,state,"In Dungeon, the dungeon has a moderate path length.",10286,1,37.0,4
-15.64954662322998,37.98579406738281,dungeon,state,"In Dungeon, few separate walkable zones remain.",43,0,1.0,1
53.68435287475586,42.439064025878906,dungeon,state,"Within Dungeon, the map has a medium-long path.",14701,1,39.0,5
22.465452194213867,46.036258697509766,dungeon,state,"Playing Dungeon, bats are reasonably common here.",17014,3,12.0,4
-5.528964042663574,62.86375045776367,dungeon,state,"Within Dungeon, treasures are abundant.",8424,4,20.0,7
-12.691145896911621,57.276302337646484,dungeon,state,This Dungeon level has treasures are abundant.,18918,4,22.0,7
20.865934371948242,40.817970275878906,dungeon,state,"Within Dungeon, bats are abundant here.",12933,3,72.0,7
42.1666259765625,39.15717697143555,dungeon,state,"Within Dungeon, limited traversable path length.",12674,1,27.0,2
-17.90033721923828,68.39362335205078,dungeon,state,"Playing Dungeon, treasures are marginal here.",14089,4,7.0,1
43.180137634277344,37.12631607055664,dungeon,state,"For a Dungeon map, a tiny winding route.",15641,1,4.0,0
-10.47284984588623,67.90284729003906,dungeon,state,"Within Dungeon, reasonable treasures are scattered throughout.",19492,4,12.0,4
-6.762205600738525,61.209651947021484,dungeon,state,This Dungeon level has treasures are plentiful here.,13681,4,22.0,7
-17.28023338317871,65.60554504394531,dungeon,state,"In Dungeon, treasures are sparse.",12038,4,6.0,1
19.375200271606445,42.30569839477539,dungeon,state,"In Dungeon, bats are plentiful.",18569,3,42.0,7
18.025358200073242,51.29074478149414,dungeon,state,This Dungeon level has bats are sparse here.,14366,3,6.0,1
49.32932662963867,42.973934173583984,dungeon,state,"Within Dungeon, extremely lengthy traversable path spans the map.",16983,1,56.0,7
-20.8946533203125,43.6217155456543,dungeon,state,This Dungeon level has some separate walkable zones are present.,2798,0,2.0,2
-16.205366134643555,38.81000900268555,dungeon,state,"In Dungeon, few separate walkable zones.",263,0,1.0,1
-14.38242244720459,38.73678970336914,dungeon,state,"In Dungeon, few disconnected walkable areas remain.",1201,0,1.0,1
-21.939041137695312,46.65317153930664,dungeon,state,"Within Dungeon, few separate empty areas appear.",654,0,1.0,1
-7.145392417907715,65.53340911865234,dungeon,state,"Playing Dungeon, treasures are moderately scattered throughout the map.",8915,4,13.0,4
54.319129943847656,43.25825500488281,dungeon,state,This Dungeon level has long routes weave through the level.,8308,1,39.0,5
-6.5589518547058105,61.930023193359375,dungeon,state,"Playing Dungeon, treasures are abundant.",12163,4,16.0,6
-17.740575790405273,65.04730987548828,dungeon,state,"Playing Dungeon, treasures are fairly scattered.",14173,4,11.0,3
-9.343538284301758,66.73098754882812,dungeon,state,"In Dungeon, treasures are marginal here.",17587,4,8.0,1
-25.36827278137207,-13.471714973449707,pokemon,state,"Within Pokémon, moderate grass presence.",29514,3,45.0,4
50.13359069824219,-2.933087110519409,pokemon,state,"For a Pokémon map, the traversable path is fairly short.",27598,1,20.0,2
-72.40352630615234,28.50554656982422,pokemon,state,"For a Pokémon map, very few waters appear.",28146,2,0.0,1
